Epoch,TruePositiveNode,FalsePositiveNode,TrueNegativeNode,FalseNegativeNode,PrecisionNode,RecallNode,FscoreNode,TruePositiveNet,FalsePositiveNet,TrueNegativeNet,FalseNegativeNet,PrecisionNet,RecallNet,FscoreNet,NodeTrain,NetTrain,NodeValid,NetValid,Time
73,274300,176892,2440,5863,0.6079451763329137,0.9790728968493342,0.7501145134715699,366807,95235,5809,1037,0.7938823743296064,0.9971808701514773,0.8839937051595038,0.6795827567577362,0.39245625734329226,0.6814851760864258,0.5434848070144653,2153.74
74,275844,175331,4001,4319,0.6113902587687704,0.9845839743292297,0.7543543477844717,366856,95267,5777,988,0.793849256583204,0.9973140787942715,0.8840255094479659,0.6785100698471069,0.391712848842144,0.6818411946296692,0.5181438326835632,2183.85
75,275851,175341,3991,4312,0.611382737282576,0.9846089597841257,0.7543559557260154,366865,96121,4923,979,0.7923889707248167,0.997338545687846,0.8831289192734976,0.6788919687271118,0.39283472299575806,0.6795483827590942,0.5410063862800598,2214.7
76,265526,169686,9646,14637,0.6101072580719281,0.9477554138126734,0.7423407303861612,365550,93637,7407,2294,0.7960808995028169,0.9937636606822458,0.8840055572282054,0.6779257655143738,0.3809416383504868,0.6788753867149353,0.5237118005752563,2245.2
77,263568,171585,7747,16595,0.6056904123377295,0.9407666251432202,0.7369274558376997,366810,95175,5869,1034,0.7939868177538232,0.9971890257826688,0.8840616560761313,0.6781688690185547,0.3840589687228203,0.6788527965545654,0.5475767850875854,2275.45
78,275851,175343,3989,4312,0.611380027216674,0.9846089597841257,0.7543538928320916,366685,94980,6064,1159,0.7942664052938819,0.9968492078163569,0.8841013177674986,0.6770398855209351,0.3898140713572502,0.6788328289985657,0.536568284034729,2305.03
79,254613,164991,14341,25550,0.606793548202591,0.9088030896299654,0.727707937070482,366718,95586,5458,1126,0.7932399460095522,0.9969389197594632,0.8835002915142842,0.678439599275589,0.38434659242630004,0.6820064187049866,0.5470914244651794,2335.02
80,261724,165719,13613,18439,0.6123015232440349,0.9341847424535002,0.7397449993357886,366351,94781,6263,1493,0.7944601545761301,0.9959412142103717,0.8838639478103105,0.6802748799324035,0.3753975465893745,0.6810207366943359,0.5373769402503967,2364.68
81,251828,157600,21732,28335,0.6150727356214035,0.8988624479320967,0.7303691608504173,366770,95617,5427,1074,0.793210016717598,0.997080284033449,0.8835372324088115,0.6813981056213378,0.37898666262626646,0.6793345808982849,0.5389795303344727,2394.46
82,280085,179303,29,78,0.6096915896801832,0.9997215906454456,0.7574460720085565,366573,95057,5987,1271,0.7940840066720101,0.9965447309185416,0.8838685721312544,0.6799613535404205,0.3757122799754143,0.6808218955993652,0.5515516400337219,2424.88
83,274683,176984,2348,5480,0.6081537947204467,0.9804399581672099,0.7506743369361737,366731,95320,5724,1113,0.7937024267883849,0.9969742608279597,0.883800962772399,0.6784992456436157,0.37931136786937714,0.6789332628250122,0.545874834060669,2454.44
84,256095,159563,19769,24068,0.616119502090661,0.9140928673664973,0.7360944840698972,366628,95127,5917,1216,0.7939881538911328,0.9966942508237188,0.8838679892333524,0.6789159536361694,0.37408713549375533,0.6775316596031189,0.5519258975982666,2484.74
85,279416,178537,795,747,0.6101412153648955,0.9973336950275375,0.7571059291493478,366239,94142,6902,1605,0.7955128469680547,0.9956367373125564,0.8843949409882581,0.6768424808979034,0.37214445918798444,0.6772011518478394,0.5397142171859741,2514.88
86,261995,162650,16682,18168,0.6169741784313957,0.9351520364930416,0.7434506986299815,366660,94880,6164,1184,0.794427351908827,0.9967812442230946,0.8841742787418132,0.6781067848205566,0.3713175132870674,0.680018961429596,0.5639123916625977,2545.66
87,275073,173758,5574,5090,0.6128654215060902,0.9818320049399814,0.7546646474456579,366545,95184,5860,1299,0.793853104310104,0.9964686116940877,0.8836955879711611,0.6778706192970276,0.37752031683921816,0.6773654818534851,0.5545974969863892,2575.07
88,274395,172736,6596,5768,0.6136792125797585,0.9794119851657785,0.7545641789977643,366140,94239,6805,1704,0.795301262655334,0.9953676014832374,0.8841580105841059,0.6776085615158081,0.37371489256620405,0.6777083873748779,0.5577954649925232,2604.93
89,266549,165727,13605,13614,0.616617623925455,0.9514068595781742,0.7482717818648333,366562,95151,5893,1282,0.7939174335572098,0.9965148269375061,0.8837536178948523,0.6789574086666107,0.36756514459848405,0.6798931360244751,0.5619086027145386,2634.69
90,269824,164703,14629,10339,0.6209602625383462,0.9630964831187558,0.7550798248191523,366530,94727,6317,1314,0.7946329269799699,0.9964278335381302,0.8841624844259022,0.6792320311069489,0.36916750967502593,0.6776167154312134,0.5545589923858643,2666.04
91,272568,171100,8232,7595,0.6143512716716103,0.9728907814379486,0.7531260750092218,364687,93463,7581,3157,0.7959991269234967,0.991417557442829,0.88302578469093,0.6783241212368012,0.37016215920448303,0.6782954931259155,0.5658445954322815,2697.79
92,268354,169166,10166,11809,0.6133525324556591,0.9578495375906169,0.7478343502632778,365445,93993,7051,2399,0.795417444791245,0.9934782135905438,0.8834835038112759,0.6799453258514404,0.36556955277919767,0.678395688533783,0.5746399164199829,2729.23
93,267587,162194,17138,12576,0.6226124468043026,0.9551118456041662,0.7538256538543885,365910,94151,6893,1934,0.7953510512736355,0.9947423364252237,0.8839419981761193,0.6795998752117157,0.36403440684080124,0.6766327619552612,0.5556318163871765,2759.94
94,267517,168715,10617,12646,0.6132447871774652,0.9548619910552072,0.7468421750570565,361576,91492,9552,6268,0.7980612181835839,0.9829601678972608,0.8809129358567057,0.6786129295825958,0.36565702259540556,0.6771303415298462,0.5735790133476257,2791.64
95,265461,162462,16870,14702,0.6203475858974629,0.9475234060172114,0.7497987532587849,366017,94771,6273,1827,0.7943284113301562,0.9950332206043866,0.883424728950849,0.6782287061214447,0.3696274608373642,0.6772059798240662,0.5692539215087891,2822.14
96,272564,172821,6511,7599,0.6119739102125128,0.9728765040351509,0.7513327857012907,365686,95506,5538,2158,0.7929148814376659,0.9941333826295929,0.8821957068209342,0.6765677273273468,0.3755355283617973,0.6776605248451233,0.5748631358146667,2854.02
97,263731,155947,23385,16432,0.6284127354781524,0.9413484293072247,0.7536883377795814,363736,93017,8027,4108,0.7963516386318207,0.9888322223551288,0.8822151911782362,0.6786417901515961,0.36469821631908417,0.6762781739234924,0.5638265013694763,2885.29
98,266350,161711,17621,13813,0.6222244025968261,0.9506965587889907,0.7521631574191217,366389,94999,6045,1455,0.7941017104909533,0.9960445188721305,0.8836827329384297,0.6785321056842804,0.359841051697731,0.6769732236862183,0.5820706486701965,2915.93
99,271216,165518,13814,8947,0.6210095847815833,0.9680650192923406,0.7566386803125136,366148,94255,6789,1696,0.7952771810783161,0.9953893498330814,0.8841517083671899,0.6785348415374756,0.3567720279097557,0.6754751205444336,0.574914813041687,2947.25
100,268965,168766,10566,11198,0.6144527118252991,0.960030410867959,0.7493167514981321,366089,93620,7424,1755,0.7963494297479492,0.9952289557529822,0.8847505839505142,0.6774600863456726,0.35683396011590957,0.6775733828544617,0.582388162612915,2977.56
101,264831,160994,18338,15332,0.6219244995009687,0.9452747150765805,0.7502422137486757,366773,95341,5703,1071,0.7936851080036528,0.9970884396646404,0.8838350856308391,0.6786576390266419,0.3590601772069931,0.6787647604942322,0.5694394111633301,3007.99
