Epoch,NodeTrain,NetTrain,NodeValid,NetValid,Time
93,0.9198810994625092,1.0637327313423157,0.5326250791549683,0.6090120673179626,938.14
94,0.9185181975364685,1.0639992117881776,0.5354285836219788,0.5445035696029663,948.29
95,0.9228166520595551,1.0634114503860475,0.5120277404785156,0.6318246126174927,958.39
96,0.9264453053474426,1.063680750131607,0.5663143396377563,0.5958138108253479,968.58
97,0.9122433006763458,1.0628293752670288,0.5197674632072449,0.634940505027771,978.92
98,0.9187455952167511,1.0627597630023957,0.5126412510871887,0.5630975365638733,989.09
99,0.916189706325531,1.0625141739845276,0.5392360091209412,0.5899620056152344,999.12
100,0.920733904838562,1.063076263666153,0.5710250735282898,0.5479126572608948,1009.11
101,0.9039429903030396,1.061958646774292,0.5103064775466919,0.5803034901618958,1019.58
102,0.9170639932155609,1.0622405707836151,0.5014419555664062,0.5840299725532532,1030.19
103,0.9215512573719025,1.0626776814460754,0.5236960053443909,0.5669344663619995,1041.09
104,0.9114439725875855,1.061413198709488,0.5195980072021484,0.5853191614151001,1051.3
105,0.9074721038341522,1.061884582042694,0.5207235813140869,0.5634282827377319,1061.19
106,0.9088685154914856,1.0607155084609985,0.5454205274581909,0.5482996106147766,1070.66
107,0.9084641396999359,1.0606773793697357,0.5220347046852112,0.5743603706359863,1080.64
108,0.9037852466106415,1.0607000052928925,0.5197692513465881,0.5385539531707764,1090.72
109,0.90142063498497,1.0598877191543579,0.5319342017173767,0.5599713325500488,1100.19
110,0.9038032472133637,1.0604216933250428,0.5172207355499268,0.5785168409347534,1109.76
111,0.906898707151413,1.0613282024860382,0.5455657839775085,0.5639792084693909,1119.9
112,0.9022710144519805,1.0600967466831208,0.5275675654411316,0.5219258069992065,1130.28
113,0.9000732958316803,1.0608335316181183,0.5187456607818604,0.5563977956771851,1140.32
114,0.9055793702602386,1.0594776809215545,0.5284658670425415,0.5456373691558838,1150.34
115,0.9003546833992004,1.0604872405529022,0.523235559463501,0.5204253792762756,1160.02
116,0.8941720247268676,1.0595523953437804,0.5212863683700562,0.5687039494514465,1169.56
117,0.8949422597885132,1.0595166385173798,0.5422946214675903,0.5021621584892273,1179.34
118,0.8984167397022247,1.0597334623336792,0.5175559520721436,0.5529811978340149,1189.59
119,0.8965407192707062,1.0587669610977173,0.5523694157600403,0.5248970985412598,1199.76
120,0.8919238030910492,1.0589487314224244,0.5281744003295898,0.5337890982627869,1210.16
121,0.8934903264045715,1.059393972158432,0.5099923610687256,0.5422741770744324,1220.77
