Epoch,TruePositiveNode,FalsePositiveNode,TrueNegativeNode,FalseNegativeNode,PrecisionNode,RecallNode,FscoreNode,TruePositiveNet,FalsePositiveNet,TrueNegativeNet,FalseNegativeNet,PrecisionNet,RecallNet,FscoreNet,NodeTrain,NetTrain,NodeValid,NetValid,Time
98,169069,110590,68742,111094,0.6045541176933337,0.6034665533992711,0.60400984598676,366911,95068,5976,933,0.7942157543957625,0.9974635986994487,0.8843114736516101,0.7088819682598114,0.3804113894701004,0.7131155133247375,0.5413821935653687,5325.31
99,176709,119711,59621,103454,0.5961439848863099,0.6307363927427961,0.6129525150758867,366508,92995,8049,1336,0.797618296289687,0.9963680255760594,0.8859837528872408,0.7136293947696686,0.3854878798127174,0.7091112732887268,0.5174612998962402,5356.54
100,168813,110818,68514,111350,0.6036991606796099,0.6025527996202211,0.6031254354280324,365850,92187,8857,1994,0.7987346000432279,0.9945792238013941,0.8859629898254107,0.7128051459789276,0.38264813721179963,0.7137182354927063,0.5211026072502136,5385.58
101,158066,98021,81311,122097,0.6172355488564433,0.5641929876536159,0.5895235431235432,366911,94546,6498,933,0.7951141709845121,0.9974635986994487,0.8848680997611242,0.7212804555892944,0.38356417417526245,0.7116212248802185,0.5488521456718445,5413.96
102,169615,113460,65872,110548,0.5991874944802614,0.6054154188811514,0.6022853571669525,364822,91038,10006,3022,0.8002939498968982,0.9917845608464457,0.8858084943134912,0.7068207025527954,0.3854871690273285,0.708816409111023,0.518898069858551,5443.25
103,54165,29562,149770,225998,0.6469239313483106,0.1933338806337739,0.2976998543515898,366612,93274,7770,1232,0.7971801707379655,0.9966507541240308,0.885825087890979,0.7224232733249665,0.3793673112988472,0.7277050614356995,0.5347608923912048,5472.2
104,164821,109509,69823,115342,0.6008128895855357,0.5883039516281593,0.5944926265976306,366778,93908,7136,1066,0.7961561671073139,0.9971020323832929,0.8853704754203228,0.7127272486686707,0.39265809655189515,0.7126268148422241,0.5213765501976013,5500.52
105,170411,107585,71747,109752,0.6129980287486151,0.6082566220378851,0.6106181213596842,366420,92813,8231,1424,0.7978956216125583,0.9961287937277759,0.8860601854482715,0.7192570507526398,0.3833793938159943,0.7067409753799438,0.5236879587173462,5528.94
106,154189,95252,84080,125974,0.6181381569188706,0.5503546149919868,0.5822803453146124,366699,93421,7623,1145,0.7969638355211683,0.9968872674285838,0.885784889198081,0.7147718012332916,0.37703908085823057,0.7135171890258789,0.5366576910018921,5559.02
107,169340,111946,67386,110823,0.6020207191257296,0.6044338474388125,0.6032248699347581,366576,92823,8221,1268,0.797946882775104,0.9965528865497331,0.8862595392164092,0.7232082068920136,0.37787214666604996,0.7134033441543579,0.5234057903289795,5587.73
108,137392,90634,88698,142771,0.6025277819196057,0.49040023129392535,0.5407122153372073,366623,92921,8123,1221,0.7977973817523458,0.9966806581050662,0.886217832504218,0.7154194235801696,0.3820688307285309,0.7174848318099976,0.5324708223342896,5617.92
109,82666,43471,135861,197497,0.6553667837351451,0.29506394491778,0.40692099433915824,366560,93205,7839,1284,0.7972768697051754,0.9965093898500451,0.8858289361280508,0.7277989625930786,0.3772027254104614,0.7320005297660828,0.5510002374649048,5647.32
110,165175,109116,70216,114988,0.602188916151095,0.589567501775752,0.5958113747939414,366597,92843,8201,1247,0.7979213825526729,0.9966099759680734,0.8862663849415678,0.7249064326286316,0.37795419692993165,0.7138205170631409,0.5187503695487976,5676.82
111,158522,102569,76763,121641,0.6071522955597857,0.5658206115725488,0.5857582576756938,366525,92811,8233,1319,0.7979452949474894,0.9964142408194778,0.8862037283299886,0.7219107568264007,0.383402082324028,0.711358368396759,0.5389195680618286,5705.51
112,145643,86555,92777,134520,0.627236238038226,0.5198509439147925,0.5685171197651657,366598,93251,7793,1246,0.7972138680305927,0.9966126945118039,0.8858308575764203,0.72259321808815,0.37562923431396483,0.7191941142082214,0.5183113217353821,5734.87
113,119384,62790,116542,160779,0.6553295201291074,0.4261233638988732,0.5164371443341113,366646,93001,8043,1198,0.7976686457216081,0.9967431846108676,0.8861631123480497,0.7283874392509461,0.3752463415265083,0.717440664768219,0.5392454862594604,5765.5
114,66204,35534,143798,213959,0.6507303072598243,0.2363052937040223,0.3467076546015852,366817,93615,7429,1027,0.7966800743649443,0.9972080555887822,0.88573615558099,0.7221634805202484,0.37664089500904085,0.7460428476333618,0.548297643661499,5794.49
